timestamp,hypnogram_level,hypnogram_class
1599982760000,4,awake
1599983060000,2,light
1599983360000,2,light
1599983660000,1,deep
1599983960000,1,deep
1599984260000,1,deep
1599984560000,2,light
1599984860000,2,light
1599985160000,3,REM
1599985460000,2,light
1599985760000,2,light
1599986060000,2,light
1599986360000,2,light
1599986660000,2,light
1599986960000,2,light
1599987260000,3,REM
1599987560000,2,light
1599987860000,3,REM
1599988160000,4,awake
1599988460000,4,awake
1599988760000,2,light
1599989060000,3,REM
1599989360000,2,light
1599989660000,2,light
1599989960000,2,light
1599990260000,2,light
1599990560000,4,awake
1599990860000,4,awake
1599991160000,4,awake
1599991460000,4,awake
1599991760000,4,awake
1599992060000,4,awake
1599992360000,4,awake
1599992660000,4,awake
1599992960000,4,awake
1599993260000,4,awake
1599993560000,4,awake
1599993860000,4,awake
1599994160000,4,awake
1599994460000,4,awake
1599994760000,4,awake
1599995060000,4,awake
1599995360000,4,awake
1599995660000,4,awake
1599995960000,4,awake
1599996260000,4,awake
1599996560000,4,awake
1599996860000,2,light
1599997160000,2,light
1599997460000,2,light
1599997760000,2,light
1599998060000,2,light
1599998360000,2,light
1599998660000,3,REM
1599998960000,2,light
1599999260000,2,light
1599999560000,2,light
1599999860000,2,light
1600000160000,2,light
1600000460000,2,light
1600000760000,2,light
1600001060000,1,deep
1600001360000,2,light
1600001660000,2,light
1600001960000,3,REM
1600002260000,3,REM
1600002560000,3,REM
1600002860000,3,REM
1600003160000,2,light
1600003460000,2,light
1600003760000,2,light
1600004060000,2,light
1600004360000,1,deep
1600004660000,1,deep
1600004960000,1,deep
1600005260000,1,deep
1600005560000,1,deep
1600005860000,2,light
1600006160000,2,light
1600006460000,2,light
1600006760000,2,light
1600007060000,2,light
1600007360000,2,light
1600007660000,2,light
1600007960000,2,light
1600008260000,2,light
1600008560000,3,REM
1600008860000,4,awake
1600009160000,4,awake
1600082971000,4,awake
1600083271000,2,light
1600083571000,2,light
1600083871000,1,deep
1600084171000,1,deep
1600084471000,1,deep
1600084771000,1,deep
1600085071000,1,deep
1600085371000,1,deep
1600085671000,1,deep
1600085971000,1,deep
1600086271000,4,awake
1600086571000,2,light
1600086871000,2,light
1600087171000,2,light
1600087471000,2,light
1600087771000,1,deep
1600088071000,1,deep
1600088371000,1,deep
1600088671000,1,deep
1600088971000,1,deep
1600089271000,1,deep
1600089571000,1,deep
1600089871000,1,deep
1600090171000,1,deep
1600090471000,1,deep
1600090771000,2,light
1600091071000,2,light
1600091371000,2,light
1600091671000,3,REM
1600091971000,3,REM
1600092271000,3,REM
1600092571000,3,REM
1600092871000,3,REM
1600093171000,2,light
1600093471000,3,REM
1600093771000,3,REM
1600094071000,2,light
1600094371000,2,light
1600094671000,2,light
1600094971000,2,light
1600095271000,2,light
1600095571000,2,light
1600095871000,3,REM
1600096171000,2,light
1600096471000,2,light
1600096771000,2,light
1600097071000,3,REM
1600097371000,3,REM
1600097671000,3,REM
1600097971000,2,light
1600098271000,2,light
1600098571000,4,awake
1600098871000,4,awake
1600153988000,4,awake
1600154288000,2,light
1600154588000,2,light
1600154888000,2,light
1600155188000,2,light
1600155488000,2,light
1600155788000,2,light
1600156088000,2,light
1600156388000,2,light
1600156688000,2,light
1600156988000,2,light
1600157288000,4,awake
1600157588000,4,awake
