timestamp,hypnogram_level,hypnogram_class
1584197449000,2,light
1584197749000,2,light
1584198049000,3,REM
1584198349000,4,awake
1584198649000,4,awake
1584198949000,4,awake
1584199249000,4,awake
1584199549000,4,awake
1584199849000,4,awake
1584200149000,4,awake
1584200449000,4,awake
1584200749000,4,awake
1584201049000,4,awake
1584201349000,4,awake
1584201649000,4,awake
1584262206000,4,awake
1584262506000,2,light
1584262806000,4,awake
1584263106000,2,light
1584263406000,2,light
1584263706000,3,REM
1584264006000,1,deep
1584264306000,1,deep
1584264606000,1,deep
1584264906000,1,deep
1584265206000,1,deep
1584265506000,1,deep
1584265806000,1,deep
1584266106000,2,light
1584266406000,2,light
1584266706000,2,light
1584267006000,2,light
1584267306000,3,REM
1584267606000,2,light
1584267906000,2,light
1584268206000,1,deep
1584268506000,1,deep
1584268806000,1,deep
1584269106000,1,deep
1584269406000,1,deep
1584269706000,1,deep
1584270006000,2,light
1584270306000,2,light
1584270606000,1,deep
1584270906000,1,deep
1584271206000,2,light
1584271506000,2,light
1584271806000,3,REM
1584272106000,2,light
1584272406000,2,light
1584272706000,2,light
1584273006000,2,light
1584273306000,2,light
1584273606000,3,REM
1584273906000,3,REM
1584274206000,4,awake
1584274506000,4,awake
1584274806000,4,awake
1584275106000,4,awake
1584275406000,4,awake
1584275706000,4,awake
1584276006000,4,awake
1584276306000,4,awake
1584276606000,4,awake
1584276906000,4,awake
1584277206000,2,light
1584277506000,2,light
1584277806000,2,light
1584278106000,2,light
1584278406000,2,light
1584278706000,2,light
1584279006000,1,deep
1584279306000,1,deep
1584279606000,2,light
1584279906000,2,light
1584280206000,2,light
1584280506000,2,light
1584280806000,3,REM
1584281106000,3,REM
1584281406000,3,REM
1584281706000,3,REM
1584282006000,3,REM
1584282306000,3,REM
1584282606000,2,light
1584282906000,2,light
1584283206000,2,light
1584283506000,2,light
1584283806000,2,light
1584284106000,2,light
1584284406000,2,light
1584284706000,1,deep
1584285006000,1,deep
1584285306000,2,light
1584285606000,2,light
1584285906000,2,light
1584286206000,3,REM
1584286506000,3,REM
1584286806000,3,REM
1584287106000,2,light
1584287406000,2,light
1584287706000,2,light
1584288006000,2,light
1584288306000,2,light
1584288606000,3,REM
1584288906000,3,REM
1584289206000,4,awake
1584289506000,4,awake
1584289806000,3,REM
1584290106000,3,REM
1584290406000,3,REM
1584290706000,2,light
1584291006000,3,REM
1584291306000,3,REM
1584291606000,2,light
1584291906000,2,light
1584292206000,2,light
1584292506000,3,REM
1584292806000,3,REM
1584293106000,3,REM
1584293406000,3,REM
1584293706000,3,REM
1584294006000,3,REM
1584294306000,3,REM
1584294606000,3,REM
1584294906000,3,REM
1584295206000,3,REM
1584295506000,3,REM
1584295806000,2,light
1584296106000,2,light
1584296406000,3,REM
1584296706000,3,REM
1584297006000,2,light
1584297306000,2,light
1584297606000,2,light
1584297906000,2,light
1584298206000,4,awake
1584298506000,3,REM
1584298806000,4,awake
1584299106000,4,awake
1584299406000,4,awake
1584299706000,4,awake
1584300006000,4,awake
1584300306000,4,awake
1584300606000,4,awake
1584300906000,4,awake
1584348091000,2,light
1584348391000,4,awake
1584348691000,4,awake
1584348991000,4,awake
1584349291000,4,awake
1584349591000,4,awake
1584349891000,4,awake
1584350191000,4,awake
1584350491000,4,awake
1584350791000,4,awake
1584351091000,4,awake
1584351391000,2,light
1584351691000,2,light
1584351991000,2,light
1584352291000,2,light
1584352591000,2,light
1584352891000,2,light
1584353191000,2,light
1584353491000,2,light
1584353791000,2,light
1584354091000,2,light
1584354391000,1,deep
1584354691000,1,deep
1584354991000,2,light
1584355291000,1,deep
1584355591000,1,deep
1584355891000,1,deep
1584356191000,1,deep
1584356491000,1,deep
1584356791000,1,deep
1584357091000,1,deep
1584357391000,1,deep
1584357691000,1,deep
1584357991000,1,deep
1584358291000,2,light
1584358591000,2,light
1584358891000,3,REM
1584359191000,3,REM
1584359491000,1,deep
1584359791000,4,awake
1584360091000,2,light
1584360391000,2,light
1584360691000,2,light
1584360991000,2,light
1584361291000,2,light
1584361591000,2,light
1584361891000,2,light
1584362191000,2,light
1584362491000,3,REM
1584362791000,3,REM
1584363091000,3,REM
1584363391000,2,light
1584363691000,2,light
1584363991000,2,light
1584364291000,2,light
1584364591000,2,light
1584364891000,2,light
1584365191000,2,light
1584365491000,1,deep
1584365791000,2,light
1584366091000,2,light
1584366391000,2,light
1584366691000,1,deep
1584366991000,2,light
1584367291000,2,light
1584367591000,3,REM
1584367891000,3,REM
1584368191000,3,REM
1584368491000,3,REM
1584368791000,3,REM
1584369091000,3,REM
1584369391000,3,REM
1584369691000,2,light
1584369991000,3,REM
1584370291000,3,REM
1584370591000,3,REM
1584370891000,2,light
1584371191000,2,light
1584371491000,2,light
1584371791000,2,light
1584372091000,2,light
1584372391000,3,REM
1584372691000,3,REM
1584372991000,3,REM
1584373291000,3,REM
1584373591000,3,REM
1584373891000,4,awake
1584374191000,4,awake
1584439939000,4,awake
1584440239000,4,awake
1584440539000,4,awake
1584440839000,4,awake
1584441139000,3,REM
1584441439000,3,REM
1584441739000,4,awake
1584442039000,4,awake
1584442339000,2,light
1584442639000,2,light
1584442939000,2,light
1584443239000,2,light
1584443539000,1,deep
1584443839000,1,deep
1584444139000,1,deep
1584444439000,1,deep
1584444739000,1,deep
1584445039000,2,light
1584445339000,3,REM
1584445639000,3,REM
1584445939000,3,REM
1584446239000,3,REM
1584446539000,3,REM
1584446839000,3,REM
1584447139000,3,REM
1584447439000,3,REM
1584447739000,3,REM
1584448039000,3,REM
1584448339000,2,light
1584448639000,2,light
1584448939000,2,light
1584449239000,1,deep
1584449539000,1,deep
1584449839000,1,deep
1584450139000,2,light
1584450439000,1,deep
1584450739000,1,deep
1584451039000,1,deep
1584451339000,2,light
1584451639000,2,light
1584451939000,2,light
1584452239000,2,light
1584452539000,2,light
1584452839000,3,REM
1584453139000,3,REM
1584453439000,2,light
1584453739000,2,light
1584454039000,1,deep
1584454339000,1,deep
1584454639000,2,light
1584454939000,2,light
1584455239000,3,REM
1584455539000,3,REM
1584455839000,2,light
1584456139000,2,light
1584456439000,3,REM
1584456739000,4,awake
1584457039000,4,awake
1584457339000,4,awake
1584457639000,4,awake
1584457939000,4,awake
1584458239000,4,awake
1584458539000,2,light
1584458839000,2,light
1584459139000,2,light
1584459439000,2,light
1584459739000,2,light
1584460039000,2,light
1584460339000,2,light
1584460639000,3,REM
1584460939000,3,REM
1584461239000,3,REM
1584461539000,3,REM
1584461839000,3,REM
1584462139000,3,REM
1584462439000,3,REM
1584462739000,3,REM
1584463039000,2,light
1584463339000,2,light
1584463639000,2,light
1584463939000,2,light
1584464239000,2,light
1584464539000,2,light
1584464839000,2,light
1584465139000,2,light
1584465439000,3,REM
1584465739000,3,REM
1584466039000,3,REM
1584466339000,3,REM
1584466639000,3,REM
1584466939000,3,REM
1584467239000,3,REM
1584467539000,3,REM
1584467839000,4,awake
1584468139000,4,awake
1584468439000,4,awake
1584468739000,4,awake
1584469039000,4,awake
1584469339000,4,awake
1584469639000,4,awake
1584469939000,4,awake
1584470239000,4,awake
1584470539000,4,awake
1584470839000,4,awake
1584519569000,4,awake
1584519869000,4,awake
1584520169000,4,awake
1584520469000,2,light
1584520769000,2,light
1584521069000,2,light
1584521369000,1,deep
1584521669000,1,deep
1584521969000,1,deep
1584522269000,1,deep
1584522569000,1,deep
1584522869000,1,deep
1584523169000,1,deep
1584523469000,2,light
1584523769000,3,REM
1584524069000,3,REM
1584524369000,3,REM
1584524669000,3,REM
1584524969000,2,light
1584525269000,2,light
1584525569000,2,light
1584525869000,2,light
1584526169000,1,deep
1584526469000,1,deep
1584526769000,1,deep
1584527069000,1,deep
1584527369000,1,deep
1584527669000,1,deep
1584527969000,1,deep
1584528269000,1,deep
1584528569000,2,light
1584528869000,2,light
1584529169000,1,deep
1584529469000,1,deep
1584529769000,1,deep
1584530069000,2,light
1584530369000,3,REM
1584530669000,2,light
1584530969000,2,light
1584531269000,2,light
1584531569000,4,awake
1584531869000,2,light
1584532169000,2,light
1584532469000,2,light
1584532769000,1,deep
1584533069000,1,deep
1584533369000,1,deep
1584533669000,1,deep
1584533969000,2,light
1584534269000,2,light
1584534569000,2,light
1584534869000,3,REM
1584535169000,3,REM
1584535469000,3,REM
1584535769000,3,REM
1584536069000,3,REM
1584536369000,3,REM
1584536669000,3,REM
1584536969000,3,REM
1584537269000,4,awake
1584537569000,2,light
1584537869000,2,light
1584538169000,2,light
1584538469000,2,light
1584538769000,2,light
1584539069000,3,REM
1584539369000,3,REM
1584539669000,2,light
1584539969000,2,light
1584540269000,2,light
1584540569000,2,light
1584540869000,2,light
1584541169000,2,light
1584541469000,3,REM
1584541769000,3,REM
1584542069000,3,REM
1584542369000,3,REM
1584542669000,3,REM
1584542969000,3,REM
1584543269000,2,light
1584543569000,3,REM
1584543869000,2,light
1584544169000,2,light
1584544469000,2,light
1584544769000,2,light
1584545069000,3,REM
1584545369000,3,REM
1584545669000,3,REM
1584545969000,3,REM
1584546269000,4,awake
1584546569000,3,REM
1584546869000,3,REM
1584547169000,3,REM
1584547469000,3,REM
1584547769000,3,REM
1584548069000,3,REM
1584548369000,3,REM
1584548669000,3,REM
1584548969000,2,light
1584549269000,2,light
1584549569000,3,REM
1584549869000,3,REM
1584550169000,2,light
1584550469000,2,light
1584550769000,2,light
1584551069000,2,light
1584551369000,2,light
1584551669000,3,REM
1584551969000,3,REM
1584552269000,3,REM
1584552569000,3,REM
1584552869000,3,REM
1584553169000,3,REM
1584553469000,3,REM
1584553769000,3,REM
1584554069000,3,REM
1584554369000,3,REM
1584554669000,4,awake
1584554969000,4,awake
1584555269000,4,awake
1584621570000,4,awake
1584621870000,4,awake
1584622170000,4,awake
1584622470000,2,light
1584622770000,2,light
1584623070000,2,light
1584623370000,2,light
1584623670000,2,light
1584623970000,2,light
1584624270000,1,deep
1584624570000,1,deep
1584624870000,2,light
1584625170000,2,light
1584625470000,1,deep
1584625770000,1,deep
1584626070000,2,light
1584626370000,2,light
1584626670000,3,REM
1584626970000,3,REM
1584627270000,3,REM
1584627570000,3,REM
1584627870000,3,REM
1584628170000,3,REM
1584628470000,3,REM
1584628770000,3,REM
1584629070000,3,REM
1584629370000,3,REM
1584629670000,3,REM
1584629970000,3,REM
1584630270000,3,REM
1584630570000,2,light
1584630870000,2,light
1584631170000,2,light
1584631470000,2,light
1584631770000,2,light
1584632070000,2,light
1584632370000,1,deep
1584632670000,1,deep
1584632970000,1,deep
1584633270000,1,deep
1584633570000,1,deep
1584633870000,2,light
1584634170000,2,light
1584634470000,2,light
1584634770000,2,light
1584635070000,2,light
1584635370000,2,light
1584635670000,2,light
1584635970000,2,light
1584636270000,2,light
1584636570000,2,light
1584636870000,2,light
1584637170000,2,light
1584637470000,2,light
1584637770000,3,REM
1584638070000,2,light
1584638370000,3,REM
1584638670000,3,REM
1584638970000,3,REM
1584639270000,2,light
1584639570000,2,light
1584639870000,2,light
1584640170000,2,light
1584640470000,2,light
1584640770000,2,light
1584641070000,2,light
1584641370000,2,light
1584641670000,2,light
1584641970000,3,REM
1584642270000,3,REM
1584642570000,3,REM
1584642870000,3,REM
1584643170000,4,awake
1584643470000,4,awake
1584643770000,4,awake
1584694469000,4,awake
1584694769000,4,awake
1584695069000,4,awake
1584695369000,2,light
1584695669000,2,light
1584695969000,2,light
1584696269000,2,light
1584696569000,1,deep
1584696869000,1,deep
1584697169000,1,deep
1584697469000,1,deep
1584697769000,2,light
1584698069000,2,light
1584698369000,1,deep
1584698669000,3,REM
1584698969000,3,REM
1584699269000,3,REM
1584699569000,3,REM
1584699869000,2,light
1584700169000,2,light
1584700469000,2,light
1584700769000,2,light
1584701069000,2,light
1584701369000,1,deep
1584701669000,1,deep
1584701969000,1,deep
1584702269000,2,light
1584702569000,2,light
1584702869000,2,light
1584703169000,1,deep
1584703469000,2,light
1584703769000,2,light
1584704069000,2,light
1584704369000,2,light
1584704669000,1,deep
1584704969000,1,deep
1584705269000,2,light
1584705569000,3,REM
1584705869000,3,REM
1584706169000,3,REM
1584706469000,3,REM
1584706769000,3,REM
1584707069000,2,light
1584707369000,2,light
1584707669000,2,light
1584707969000,1,deep
1584708269000,1,deep
1584708569000,1,deep
1584708869000,1,deep
1584709169000,1,deep
1584709469000,2,light
1584709769000,2,light
1584710069000,2,light
1584710369000,2,light
1584710669000,2,light
1584710969000,2,light
1584711269000,2,light
1584711569000,4,awake
1584711869000,4,awake
1584712169000,4,awake
1584712469000,3,REM
1584712769000,3,REM
1584713069000,3,REM
1584713369000,2,light
1584713669000,2,light
1584713969000,3,REM
1584714269000,3,REM
1584714569000,2,light
1584714869000,2,light
1584715169000,2,light
1584715469000,2,light
1584715769000,2,light
1584716069000,2,light
1584716369000,2,light
1584716669000,2,light
1584716969000,1,deep
1584717269000,1,deep
1584717569000,1,deep
1584717869000,1,deep
1584718169000,3,REM
1584718469000,3,REM
1584718769000,3,REM
1584719069000,3,REM
1584719369000,3,REM
1584719669000,3,REM
1584719969000,3,REM
1584720269000,3,REM
1584720569000,3,REM
1584720869000,3,REM
1584721169000,3,REM
1584721469000,3,REM
1584721769000,3,REM
1584722069000,3,REM
1584722369000,3,REM
1584722669000,3,REM
1584722969000,3,REM
1584723269000,3,REM
1584723569000,3,REM
1584723869000,3,REM
1584724169000,3,REM
1584724469000,3,REM
1584724769000,3,REM
1584725069000,3,REM
1584725369000,3,REM
1584725669000,3,REM
1584725969000,3,REM
1584726269000,3,REM
1584726569000,3,REM
1584726869000,3,REM
1584727169000,3,REM
1584727469000,3,REM
1584727769000,3,REM
1584728069000,4,awake
1584728369000,4,awake
1584728669000,4,awake
1584728969000,4,awake
1584729269000,4,awake
1584729569000,4,awake
1584781921000,4,awake
1584782221000,4,awake
1584782521000,4,awake
1584782821000,2,light
1584783121000,2,light
1584783421000,1,deep
1584783721000,1,deep
1584784021000,1,deep
1584784321000,1,deep
1584784621000,1,deep
1584784921000,2,light
1584785221000,2,light
1584785521000,2,light
1584785821000,1,deep
1584786121000,1,deep
1584786421000,1,deep
1584786721000,2,light
1584787021000,1,deep
1584787321000,1,deep
1584787621000,1,deep
1584787921000,1,deep
1584788221000,2,light
1584788521000,3,REM
1584788821000,3,REM
1584789121000,3,REM
1584789421000,3,REM
1584789721000,3,REM
1584790021000,3,REM
1584790321000,2,light
1584790621000,2,light
1584790921000,1,deep
1584791221000,1,deep
1584791521000,1,deep
1584791821000,2,light
1584792121000,2,light
1584792421000,2,light
1584792721000,1,deep
1584793021000,1,deep
1584793321000,2,light
1584793621000,2,light
1584793921000,2,light
1584794221000,2,light
1584794521000,2,light
1584794821000,3,REM
1584795121000,3,REM
1584795421000,3,REM
1584795721000,3,REM
1584796021000,3,REM
1584796321000,3,REM
1584796621000,3,REM
1584796921000,4,awake
1584797221000,2,light
1584797521000,2,light
1584797821000,2,light
1584798121000,2,light
1584798421000,2,light
1584798721000,3,REM
1584799021000,3,REM
1584799321000,2,light
1584799621000,2,light
1584799921000,2,light
1584800221000,2,light
1584800521000,1,deep
1584800821000,1,deep
1584801121000,3,REM
1584801421000,3,REM
1584801721000,3,REM
1584802021000,4,awake
1584802321000,3,REM
1584802621000,3,REM
1584802921000,3,REM
1584803221000,2,light
1584803521000,2,light
1584803821000,2,light
1584804121000,2,light
1584804421000,2,light
1584804721000,2,light
1584805021000,4,awake
1584805321000,4,awake
1584805621000,4,awake
1584805921000,4,awake
1584806221000,4,awake
1584806521000,2,light
1584806821000,4,awake
1584807121000,2,light
1584807421000,2,light
1584807721000,3,REM
1584808021000,3,REM
1584808321000,3,REM
1584808621000,2,light
1584808921000,2,light
1584809221000,2,light
1584809521000,2,light
1584809821000,2,light
1584810121000,2,light
1584810421000,2,light
1584810721000,2,light
1584811021000,2,light
1584811321000,2,light
1584811621000,2,light
1584811921000,3,REM
1584812221000,3,REM
1584812521000,3,REM
1584812821000,3,REM
1584813121000,3,REM
1584813421000,3,REM
1584813721000,3,REM
1584814021000,3,REM
1584814321000,3,REM
1584814621000,2,light
1584814921000,2,light
1584815221000,2,light
1584815521000,3,REM
1584815821000,3,REM
1584816121000,2,light
1584816421000,2,light
1584816721000,2,light
1584817021000,3,REM
1584817321000,3,REM
1584817621000,3,REM
1584817921000,3,REM
1584818221000,3,REM
1584818521000,3,REM
1584818821000,3,REM
1584819121000,3,REM
1584819421000,3,REM
1584819721000,4,awake
1584820021000,4,awake
1584820321000,4,awake
1584820621000,4,awake
1584820921000,4,awake
1584821221000,4,awake
1584821521000,4,awake
1584821821000,4,awake
1584822121000,4,awake
1584822421000,4,awake
1584822721000,4,awake
1584877301000,4,awake
1584877601000,4,awake
1584877901000,4,awake
1584878201000,4,awake
1584878501000,2,light
1584878801000,2,light
1584879101000,1,deep
1584879401000,1,deep
1584879701000,1,deep
1584880001000,1,deep
1584880301000,1,deep
1584880601000,1,deep
1584880901000,1,deep
1584881201000,2,light
1584881501000,2,light
1584881801000,2,light
1584882101000,3,REM
1584882401000,3,REM
1584882701000,3,REM
1584883001000,2,light
1584883301000,2,light
1584883601000,2,light
1584883901000,2,light
1584884201000,2,light
1584884501000,2,light
1584884801000,2,light
1584885101000,1,deep
1584885401000,2,light
1584885701000,2,light
1584886001000,2,light
1584886301000,1,deep
1584886601000,1,deep
1584886901000,1,deep
1584887201000,1,deep
1584887501000,1,deep
1584887801000,1,deep
1584888101000,2,light
1584888401000,2,light
1584888701000,1,deep
1584889001000,1,deep
1584889301000,1,deep
1584889601000,2,light
1584889901000,2,light
1584890201000,3,REM
1584890501000,3,REM
1584890801000,3,REM
1584891101000,4,awake
1584891401000,4,awake
1584891701000,3,REM
1584892001000,2,light
1584892301000,2,light
1584892601000,2,light
1584892901000,2,light
1584893201000,2,light
1584893501000,2,light
1584893801000,2,light
1584894101000,2,light
1584894401000,2,light
1584894701000,2,light
1584895001000,2,light
1584895301000,2,light
1584895601000,3,REM
1584895901000,3,REM
1584896201000,3,REM
1584896501000,3,REM
1584896801000,3,REM
1584897101000,3,REM
1584897401000,3,REM
1584897701000,3,REM
1584898001000,3,REM
1584898301000,3,REM
1584898601000,2,light
1584898901000,2,light
1584899201000,2,light
1584899501000,2,light
1584899801000,2,light
1584900101000,3,REM
1584900401000,3,REM
1584900701000,3,REM
1584901001000,2,light
1584901301000,3,REM
1584901601000,3,REM
1584901901000,3,REM
1584902201000,3,REM
1584902501000,3,REM
1584902801000,3,REM
1584903101000,3,REM
1584903401000,3,REM
1584903701000,3,REM
1584904001000,4,awake
1584904301000,3,REM
1584904601000,4,awake
1584952381000,2,light
1584952681000,2,light
1584952981000,3,REM
1584953281000,3,REM
1584953581000,2,light
1584953881000,2,light
1584954181000,2,light
1584954481000,4,awake
1584954781000,4,awake
1584955081000,4,awake
1584955381000,2,light
1584955681000,2,light
1584955981000,2,light
1584956281000,2,light
1584956581000,2,light
1584956881000,2,light
1584957181000,1,deep
1584957481000,1,deep
1584957781000,1,deep
1584958081000,1,deep
1584958381000,1,deep
1584958681000,1,deep
1584958981000,1,deep
1584959281000,1,deep
1584959581000,1,deep
1584959881000,2,light
1584960181000,2,light
1584960481000,4,awake
1584960781000,2,light
1584961081000,3,REM
1584961381000,2,light
1584961681000,2,light
1584961981000,1,deep
1584962281000,1,deep
1584962581000,2,light
1584962881000,2,light
1584963181000,1,deep
1584963481000,1,deep
1584963781000,1,deep
1584964081000,1,deep
1584964381000,1,deep
1584964681000,1,deep
1584964981000,1,deep
1584965281000,1,deep
1584965581000,1,deep
1584965881000,1,deep
1584966181000,1,deep
1584966481000,1,deep
1584966781000,2,light
1584967081000,3,REM
1584967381000,3,REM
1584967681000,3,REM
1584967981000,3,REM
1584968281000,3,REM
1584968581000,2,light
1584968881000,2,light
1584969181000,2,light
1584969481000,2,light
1584969781000,1,deep
1584970081000,1,deep
1584970381000,1,deep
1584970681000,2,light
1584970981000,2,light
1584971281000,2,light
1584971581000,2,light
1584971881000,2,light
1584972181000,2,light
1584972481000,2,light
1584972781000,2,light
1584973081000,2,light
1584973381000,3,REM
1584973681000,3,REM
1584973981000,3,REM
1584974281000,3,REM
1584974581000,3,REM
1584974881000,3,REM
1584975181000,3,REM
1584975481000,4,awake
1584975781000,4,awake
1584976081000,3,REM
1584976381000,3,REM
1584976681000,3,REM
1584976981000,3,REM
1584977281000,3,REM
1584977581000,3,REM
1584977881000,3,REM
1584978181000,2,light
1584978481000,2,light
1584978781000,2,light
1584979081000,2,light
1584979381000,2,light
1584979681000,2,light
1584979981000,3,REM
1584980281000,3,REM
1584980581000,2,light
1584980881000,2,light
1584981181000,2,light
1584981481000,3,REM
1584981781000,3,REM
1584982081000,3,REM
1584982381000,3,REM
1584982681000,3,REM
1584982981000,3,REM
1584983281000,3,REM
1584983581000,3,REM
1584983881000,3,REM
1584984181000,3,REM
1584984481000,3,REM
1584984781000,3,REM
1584985081000,2,light
1584985381000,2,light
1584985681000,3,REM
1584985981000,3,REM
1584986281000,3,REM
1584986581000,3,REM
1584986881000,3,REM
1584987181000,3,REM
1584987481000,3,REM
1584987781000,3,REM
1584988081000,3,REM
1584988381000,3,REM
1584988681000,3,REM
1584988981000,3,REM
1584989281000,3,REM
1584989581000,3,REM
1584989881000,3,REM
1584990181000,3,REM
1584990481000,3,REM
1584990781000,3,REM
1584991081000,3,REM
1584991381000,3,REM
1584991681000,2,light
1584991981000,3,REM
1584992281000,3,REM
1584992581000,3,REM
1584992881000,3,REM
1584993181000,3,REM
1584993481000,4,awake
1584993781000,4,awake
1584994081000,4,awake
1584994381000,4,awake
1584994681000,4,awake
1584994981000,4,awake
1584995281000,4,awake
1584995581000,4,awake
1585039918000,4,awake
1585040218000,4,awake
1585040518000,2,light
1585040818000,2,light
1585041118000,2,light
1585041418000,2,light
1585041718000,2,light
1585042018000,1,deep
1585042318000,1,deep
1585042618000,1,deep
1585042918000,1,deep
1585043218000,1,deep
1585043518000,1,deep
1585043818000,1,deep
1585044118000,1,deep
1585044418000,1,deep
1585044718000,2,light
1585045018000,2,light
1585045318000,3,REM
1585045618000,3,REM
1585045918000,3,REM
1585046218000,3,REM
1585046518000,3,REM
1585046818000,3,REM
1585047118000,3,REM
1585047418000,2,light
1585047718000,1,deep
1585048018000,1,deep
1585048318000,1,deep
1585048618000,1,deep
1585048918000,1,deep
1585049218000,1,deep
1585049518000,1,deep
1585049818000,1,deep
1585050118000,2,light
1585050418000,2,light
1585050718000,2,light
1585051018000,2,light
1585051318000,2,light
1585051618000,3,REM
1585051918000,3,REM
1585052218000,3,REM
1585052518000,2,light
1585052818000,2,light
1585053118000,2,light
1585053418000,1,deep
1585053718000,1,deep
1585054018000,1,deep
1585054318000,1,deep
1585054618000,1,deep
1585054918000,2,light
1585055218000,2,light
1585055518000,2,light
1585055818000,3,REM
1585056118000,4,awake
1585056418000,3,REM
1585056718000,4,awake
1585057018000,3,REM
1585057318000,3,REM
1585057618000,3,REM
1585057918000,3,REM
1585058218000,2,light
1585058518000,2,light
1585058818000,2,light
1585059118000,2,light
1585059418000,2,light
1585059718000,2,light
1585060018000,2,light
1585060318000,2,light
1585060618000,2,light
1585060918000,2,light
1585061218000,2,light
1585061518000,2,light
1585061818000,2,light
1585062118000,2,light
1585062418000,3,REM
1585062718000,3,REM
1585063018000,3,REM
1585063318000,3,REM
1585063618000,3,REM
1585063918000,3,REM
1585064218000,3,REM
1585064518000,2,light
1585064818000,2,light
1585065118000,2,light
1585065418000,2,light
1585065718000,4,awake
1585066018000,4,awake
1585066318000,4,awake
1585066618000,4,awake
1585066918000,3,REM
1585067218000,4,awake
1585067518000,2,light
1585067818000,2,light
1585068118000,2,light
1585068418000,2,light
1585068718000,2,light
1585069018000,2,light
1585069318000,3,REM
1585069618000,2,light
1585069918000,2,light
1585070218000,3,REM
1585070518000,3,REM
1585070818000,3,REM
1585071118000,3,REM
1585071418000,3,REM
1585071718000,3,REM
1585072018000,3,REM
1585072318000,3,REM
1585072618000,3,REM
1585072918000,3,REM
1585073218000,2,light
1585073518000,2,light
1585073818000,3,REM
1585074118000,2,light
1585074418000,2,light
1585074718000,3,REM
1585075018000,4,awake
1585075318000,4,awake
1585075618000,4,awake
1585075918000,4,awake
1585076218000,4,awake
1585076518000,4,awake
1585076818000,4,awake
1585077118000,4,awake
1585077418000,4,awake
1585077718000,4,awake
1585078018000,4,awake
1585078318000,2,light
1585078618000,2,light
1585078918000,2,light
1585079218000,2,light
1585079518000,2,light
1585079818000,2,light
1585080118000,4,awake
1585080418000,3,REM
1585080718000,4,awake
1585081018000,4,awake
1585081318000,4,awake
1585214582000,4,awake
1585214882000,4,awake
1585215182000,2,light
1585215482000,2,light
1585215782000,2,light
1585216082000,2,light
1585216382000,2,light
1585216682000,2,light
1585216982000,2,light
1585217282000,1,deep
1585217582000,1,deep
1585217882000,1,deep
1585218182000,1,deep
1585218482000,1,deep
1585218782000,1,deep
1585219082000,3,REM
1585219382000,3,REM
1585219682000,3,REM
1585219982000,3,REM
1585220282000,2,light
1585220582000,2,light
1585220882000,1,deep
1585221182000,1,deep
1585221482000,1,deep
1585221782000,1,deep
1585222082000,2,light
1585222382000,2,light
1585222682000,2,light
1585222982000,1,deep
1585223282000,1,deep
1585223582000,1,deep
1585223882000,1,deep
1585224182000,2,light
1585224482000,3,REM
1585224782000,3,REM
1585225082000,3,REM
1585225382000,3,REM
1585225682000,3,REM
1585225982000,2,light
1585226282000,2,light
1585226582000,2,light
1585226882000,1,deep
1585227182000,2,light
1585227482000,2,light
1585227782000,2,light
1585228082000,2,light
1585228382000,2,light
1585228682000,2,light
1585228982000,2,light
1585229282000,2,light
1585229582000,2,light
1585229882000,2,light
1585230182000,2,light
1585230482000,2,light
1585230782000,3,REM
1585231082000,3,REM
