timestamp,hypnogram_level,hypnogram_class
1595246740000,1,deep
1595247040000,3,REM
1595247340000,3,REM
1595247640000,3,REM
1595247940000,2,light
1595248240000,2,light
1595248540000,2,light
1595248840000,2,light
1595249140000,2,light
1595249440000,2,light
1595249740000,3,REM
1595250040000,3,REM
1595250340000,2,light
1595250640000,1,deep
1595250940000,2,light
1595251240000,2,light
1595251540000,2,light
1595251840000,1,deep
1595252140000,2,light
1595252440000,1,deep
1595252740000,2,light
1595253040000,3,REM
1595253340000,1,deep
1595253640000,1,deep
1595253940000,3,REM
1595254240000,3,REM
1595254540000,3,REM
1595254840000,3,REM
1595255140000,3,REM
1595255440000,2,light
1595255740000,4,awake
1595256040000,2,light
1595256340000,2,light
1595256640000,3,REM
1595256940000,3,REM
1595257240000,3,REM
1595257540000,3,REM
1595257840000,3,REM
1595258140000,3,REM
1595258440000,3,REM
1595258740000,2,light
1595259040000,2,light
1595259340000,2,light
1595259640000,2,light
1595259940000,4,awake
1595260240000,4,awake
1595260540000,2,light
1595260840000,2,light
1595261140000,2,light
1595261440000,2,light
1595261740000,2,light
1595262040000,2,light
1595262340000,2,light
1595262640000,2,light
1595262940000,1,deep
1595263240000,1,deep
1595263540000,1,deep
1595263840000,1,deep
1595264140000,1,deep
1595264440000,2,light
1595264740000,3,REM
1595265040000,3,REM
1595265340000,3,REM
1595265640000,3,REM
1595265940000,2,light
1595266240000,2,light
1595266540000,2,light
1595266840000,2,light
1595267140000,2,light
1595267440000,2,light
1595267740000,2,light
1595268040000,2,light
1595268340000,1,deep
1595268640000,4,awake
1595268940000,4,awake
1595269240000,4,awake
1595323750000,4,awake
1595324050000,4,awake
1595324350000,2,light
1595324650000,2,light
1595324950000,1,deep
1595325250000,1,deep
1595325550000,1,deep
1595325850000,1,deep
1595326150000,1,deep
1595326450000,1,deep
1595326750000,1,deep
1595327050000,1,deep
1595327350000,1,deep
1595327650000,4,awake
1595327950000,2,light
1595328250000,2,light
1595328550000,2,light
1595328850000,2,light
1595329150000,1,deep
1595329450000,1,deep
1595329750000,1,deep
1595330050000,1,deep
1595330350000,1,deep
1595330650000,1,deep
1595330950000,1,deep
1595331250000,2,light
1595331550000,2,light
1595331850000,3,REM
1595332150000,3,REM
1595332450000,3,REM
1595332750000,2,light
1595333050000,2,light
1595333350000,2,light
1595333650000,1,deep
1595333950000,1,deep
1595334250000,1,deep
1595334550000,1,deep
1595334850000,2,light
1595335150000,2,light
1595335450000,2,light
1595335750000,1,deep
1595336050000,1,deep
1595336350000,1,deep
1595336650000,1,deep
1595336950000,1,deep
1595337250000,2,light
1595337550000,2,light
1595337850000,3,REM
1595338150000,3,REM
1595338450000,1,deep
1595338750000,2,light
1595339050000,2,light
1595339350000,1,deep
1595339650000,1,deep
1595339950000,1,deep
1595340250000,1,deep
1595340550000,1,deep
1595340850000,2,light
1595341150000,2,light
1595341450000,4,awake
1595341750000,2,light
1595342050000,2,light
1595342350000,2,light
1595342650000,3,REM
1595342950000,3,REM
1595343250000,2,light
1595343550000,3,REM
1595343850000,3,REM
1595344150000,3,REM
1595344450000,3,REM
1595344750000,3,REM
1595345050000,3,REM
1595345350000,3,REM
1595345650000,3,REM
1595345950000,2,light
1595346250000,2,light
1595346550000,2,light
1595346850000,2,light
1595347150000,2,light
1595347450000,2,light
1595347750000,2,light
1595348050000,2,light
1595348350000,2,light
1595348650000,2,light
1595348950000,2,light
1595349250000,2,light
1595349550000,3,REM
1595349850000,2,light
1595350150000,2,light
1595350450000,2,light
1595350750000,3,REM
1595351050000,1,deep
1595351350000,1,deep
1595351650000,2,light
1595351950000,2,light
1595352250000,3,REM
1595352550000,4,awake
1595352850000,4,awake
1595353150000,3,REM
1595353450000,3,REM
1595353750000,3,REM
1595354050000,3,REM
1595354350000,3,REM
1595354650000,4,awake
1595354950000,4,awake
1595355250000,4,awake
1595355550000,4,awake
1595355850000,4,awake
1595356150000,4,awake
1595410537000,4,awake
1595410837000,2,light
1595411137000,4,awake
1595411437000,4,awake
1595411737000,2,light
1595412037000,2,light
1595412337000,2,light
1595412637000,1,deep
1595412937000,4,awake
1595413237000,2,light
1595413537000,1,deep
1595413837000,1,deep
1595414137000,1,deep
1595414437000,2,light
1595414737000,2,light
1595415037000,3,REM
1595415337000,2,light
1595415637000,2,light
1595415937000,1,deep
1595416237000,1,deep
1595416537000,1,deep
1595416837000,1,deep
1595417137000,1,deep
1595417437000,1,deep
1595417737000,1,deep
1595418037000,2,light
1595418337000,1,deep
1595418637000,1,deep
1595418937000,1,deep
1595419237000,1,deep
1595419537000,2,light
1595419837000,1,deep
1595420137000,1,deep
1595420437000,2,light
1595420737000,1,deep
1595421037000,3,REM
1595421337000,3,REM
1595421637000,3,REM
1595421937000,3,REM
1595422237000,2,light
1595422537000,2,light
1595422837000,2,light
1595423137000,2,light
1595423437000,1,deep
1595423737000,1,deep
1595424037000,1,deep
1595424337000,1,deep
1595424637000,2,light
1595424937000,2,light
1595425237000,2,light
1595425537000,2,light
1595425837000,1,deep
1595426137000,1,deep
1595426437000,2,light
1595426737000,2,light
1595427037000,2,light
1595427337000,2,light
1595427637000,2,light
1595427937000,2,light
1595428237000,3,REM
1595428537000,2,light
1595428837000,2,light
1595429137000,2,light
1595429437000,2,light
1595429737000,2,light
1595430037000,1,deep
1595430337000,1,deep
1595430637000,1,deep
1595430937000,2,light
1595431237000,1,deep
1595431537000,1,deep
1595431837000,1,deep
1595432137000,1,deep
1595432437000,3,REM
1595432737000,2,light
1595433037000,2,light
1595433337000,2,light
1595433637000,2,light
1595433937000,3,REM
1595434237000,3,REM
1595434537000,3,REM
1595434837000,3,REM
1595435137000,3,REM
1595435437000,3,REM
1595435737000,3,REM
1595436037000,3,REM
1595436337000,3,REM
1595436637000,3,REM
1595436937000,2,light
1595437237000,2,light
1595437537000,2,light
1595437837000,2,light
1595438137000,2,light
1595438437000,2,light
1595438737000,1,deep
1595439037000,1,deep
1595439337000,4,awake
1595439637000,4,awake
1595439937000,4,awake
1595440237000,2,light
1595440537000,4,awake
1595440837000,4,awake
1595441137000,4,awake
1595441437000,4,awake
1595494708000,4,awake
1595495008000,4,awake
1595495308000,2,light
1595495608000,2,light
1595495908000,1,deep
1595496208000,1,deep
1595496508000,1,deep
1595496808000,4,awake
1595497108000,4,awake
1595497408000,2,light
1595497708000,1,deep
1595498008000,1,deep
1595498308000,1,deep
1595498608000,1,deep
1595498908000,2,light
1595499208000,2,light
1595499508000,2,light
1595499808000,1,deep
1595500108000,4,awake
1595500408000,4,awake
1595500708000,2,light
1595501008000,2,light
1595501308000,1,deep
1595501608000,1,deep
1595501908000,1,deep
1595502208000,1,deep
1595502508000,1,deep
1595502808000,1,deep
1595503108000,1,deep
1595503408000,1,deep
1595503708000,2,light
1595504008000,2,light
1595504308000,2,light
1595504608000,2,light
1595504908000,2,light
1595505208000,2,light
1595505508000,2,light
1595505808000,2,light
1595506108000,3,REM
1595506408000,3,REM
1595506708000,3,REM
1595507008000,1,deep
1595507308000,2,light
1595507608000,2,light
1595507908000,1,deep
1595508208000,1,deep
1595508508000,2,light
1595508808000,2,light
1595509108000,3,REM
1595509408000,3,REM
1595509708000,2,light
1595510008000,2,light
1595510308000,2,light
1595510608000,2,light
1595510908000,2,light
1595511208000,2,light
1595511508000,2,light
1595511808000,2,light
1595512108000,2,light
1595512408000,1,deep
1595512708000,2,light
1595513008000,2,light
1595513308000,3,REM
1595513608000,3,REM
1595513908000,3,REM
1595514208000,3,REM
1595514508000,2,light
1595514808000,2,light
1595515108000,2,light
1595515408000,2,light
1595515708000,3,REM
1595516008000,3,REM
1595516308000,2,light
1595516608000,4,awake
1595516908000,4,awake
1595517208000,4,awake
1595517508000,4,awake
1595517808000,4,awake
1595581857000,4,awake
1595582157000,4,awake
1595582457000,4,awake
1595582757000,4,awake
1595583057000,2,light
1595583357000,2,light
1595583657000,2,light
1595583957000,1,deep
1595584257000,2,light
1595584557000,2,light
1595584857000,1,deep
1595585157000,1,deep
1595585457000,1,deep
1595585757000,1,deep
1595586057000,1,deep
1595586357000,1,deep
1595586657000,1,deep
1595586957000,2,light
1595587257000,2,light
1595587557000,2,light
1595587857000,2,light
1595588157000,2,light
1595588457000,2,light
1595588757000,2,light
1595589057000,1,deep
1595589357000,4,awake
1595589657000,4,awake
1595589957000,2,light
1595590257000,3,REM
1595590557000,3,REM
1595590857000,3,REM
1595591157000,3,REM
1595591457000,2,light
1595591757000,3,REM
1595592057000,3,REM
1595592357000,3,REM
1595592657000,3,REM
1595592957000,3,REM
1595593257000,1,deep
1595593557000,2,light
1595593857000,2,light
1595594157000,2,light
1595594457000,2,light
1595594757000,2,light
1595595057000,2,light
1595595357000,1,deep
1595595657000,1,deep
1595595957000,1,deep
1595596257000,2,light
1595596557000,2,light
1595596857000,1,deep
1595597157000,1,deep
1595597457000,1,deep
1595597757000,3,REM
1595598057000,3,REM
1595598357000,3,REM
1595598657000,3,REM
1595598957000,4,awake
1595599257000,2,light
1595599557000,2,light
1595599857000,1,deep
1595600157000,2,light
1595600457000,2,light
1595600757000,2,light
1595601057000,2,light
1595601357000,2,light
1595601657000,2,light
1595601957000,2,light
1595602257000,3,REM
1595602557000,3,REM
1595602857000,3,REM
1595603157000,3,REM
1595603457000,2,light
1595603757000,2,light
1595604057000,2,light
1595604357000,2,light
1595604657000,2,light
1595604957000,1,deep
1595605257000,1,deep
1595605557000,2,light
1595605857000,1,deep
1595606157000,1,deep
1595606457000,2,light
1595606757000,2,light
1595607057000,2,light
1595607357000,2,light
1595607657000,3,REM
1595607957000,3,REM
1595608257000,2,light
1595608557000,2,light
1595608857000,2,light
1595609157000,2,light
1595609457000,2,light
1595609757000,3,REM
1595610057000,2,light
1595610357000,3,REM
1595610657000,3,REM
1595610957000,3,REM
1595611257000,2,light
1595611557000,2,light
1595611857000,2,light
1595612157000,2,light
1595612457000,2,light
1595612757000,2,light
