timestamp,hypnogram_level,hypnogram_class
1584345456000,4,awake
1584345756000,4,awake
1584346056000,2,light
1584346356000,2,light
1584346656000,2,light
1584346956000,1,deep
1584347256000,1,deep
1584347556000,1,deep
1584347856000,1,deep
1584348156000,1,deep
1584348456000,1,deep
1584348756000,1,deep
1584349056000,1,deep
1584349356000,1,deep
1584349656000,1,deep
1584349956000,1,deep
1584350256000,1,deep
1584350556000,1,deep
1584350856000,1,deep
1584351156000,4,awake
1584351456000,2,light
1584351756000,2,light
1584352056000,2,light
1584352356000,2,light
1584352656000,1,deep
1584352956000,1,deep
1584353256000,1,deep
1584353556000,4,awake
1584353856000,2,light
1584354156000,2,light
1584354456000,2,light
1584354756000,2,light
1584355056000,2,light
1584355356000,2,light
1584355656000,2,light
1584355956000,2,light
1584356256000,3,REM
1584356556000,2,light
1584356856000,2,light
1584357156000,2,light
1584357456000,2,light
1584357756000,2,light
1584358056000,1,deep
1584358356000,1,deep
1584358656000,1,deep
1584358956000,2,light
1584359256000,2,light
1584359556000,2,light
1584359856000,1,deep
1584360156000,2,light
1584360456000,2,light
1584360756000,2,light
1584361056000,2,light
1584361356000,1,deep
1584361656000,1,deep
1584361956000,2,light
1584362256000,2,light
1584362556000,2,light
1584362856000,2,light
1584363156000,1,deep
1584363456000,2,light
1584363756000,2,light
1584364056000,2,light
1584364356000,2,light
1584364656000,2,light
1584364956000,2,light
1584365256000,1,deep
1584365556000,3,REM
1584365856000,3,REM
1584366156000,3,REM
1584366456000,2,light
1584366756000,2,light
1584367056000,2,light
1584367356000,2,light
1584367656000,2,light
1584367956000,2,light
1584368256000,2,light
1584368556000,2,light
1584368856000,2,light
1584369156000,2,light
1584369456000,2,light
1584369756000,2,light
1584370056000,2,light
1584370356000,2,light
1584370656000,2,light
1584370956000,2,light
1584371256000,2,light
1584371556000,3,REM
1584371856000,3,REM
1584372156000,3,REM
1584372456000,3,REM
1584372756000,3,REM
1584373056000,2,light
1584373356000,2,light
1584373656000,4,awake
1584373956000,2,light
1584374256000,2,light
1584374556000,2,light
1584374856000,2,light
1584375156000,3,REM
1584375456000,3,REM
1584375756000,3,REM
1584376056000,3,REM
1584376356000,3,REM
1584376656000,3,REM
1584376956000,3,REM
1584377256000,3,REM
1584377556000,2,light
1584377856000,2,light
1584378156000,4,awake
1584378456000,4,awake
1584378756000,2,light
1584379056000,2,light
1584379356000,4,awake
1584379656000,2,light
1584379956000,4,awake
1584380256000,2,light
1584380556000,4,awake
1584380856000,2,light
1584381156000,2,light
1584381456000,2,light
1584381756000,2,light
1584382056000,2,light
1584382356000,2,light
1584382656000,3,REM
1584382956000,3,REM
1584383256000,3,REM
1584383556000,4,awake
1584383856000,4,awake
1584384156000,3,REM
1584384456000,4,awake
1584384756000,4,awake
1584385056000,4,awake
1584435871000,4,awake
1584436171000,2,light
1584436471000,2,light
1584436771000,1,deep
1584437071000,1,deep
1584437371000,1,deep
1584437671000,1,deep
1584437971000,1,deep
1584438271000,1,deep
1584438571000,1,deep
1584438871000,1,deep
1584439171000,1,deep
1584439471000,1,deep
1584439771000,1,deep
1584440071000,1,deep
1584440371000,2,light
1584440671000,2,light
1584440971000,1,deep
1584441271000,1,deep
1584441571000,1,deep
1584441871000,1,deep
1584442171000,1,deep
1584442471000,1,deep
1584442771000,1,deep
1584443071000,1,deep
1584443371000,1,deep
1584443671000,1,deep
1584443971000,1,deep
1584444271000,1,deep
1584444571000,1,deep
1584444871000,2,light
1584445171000,2,light
1584445471000,2,light
1584445771000,2,light
1584446071000,2,light
1584446371000,2,light
1584446671000,2,light
1584446971000,2,light
1584447271000,2,light
1584447571000,2,light
1584447871000,1,deep
1584448171000,1,deep
1584448471000,1,deep
1584448771000,2,light
1584449071000,2,light
1584449371000,2,light
1584449671000,2,light
1584449971000,1,deep
1584450271000,1,deep
1584450571000,2,light
1584450871000,2,light
1584451171000,3,REM
1584451471000,3,REM
1584451771000,4,awake
1584452071000,2,light
1584452371000,2,light
1584452671000,2,light
1584452971000,2,light
1584453271000,2,light
1584453571000,2,light
1584453871000,2,light
1584454171000,1,deep
1584454471000,3,REM
1584454771000,3,REM
1584455071000,3,REM
1584455371000,1,deep
1584455671000,1,deep
1584455971000,2,light
1584456271000,2,light
1584456571000,2,light
1584456871000,3,REM
1584457171000,3,REM
1584457471000,3,REM
1584457771000,3,REM
1584458071000,4,awake
1584458371000,4,awake
1584458671000,4,awake
1584458971000,4,awake
1584459271000,4,awake
1584459571000,4,awake
1584459871000,4,awake
1584460171000,2,light
1584460471000,2,light
1584460771000,4,awake
1584461071000,4,awake
1584461371000,4,awake
1584523109000,4,awake
1584523409000,2,light
1584523709000,1,deep
1584524009000,1,deep
1584524309000,1,deep
1584524609000,1,deep
1584524909000,1,deep
1584525209000,1,deep
1584525509000,1,deep
1584525809000,1,deep
1584526109000,1,deep
1584526409000,1,deep
1584526709000,1,deep
1584527009000,1,deep
1584527309000,1,deep
1584527609000,1,deep
1584527909000,1,deep
1584528209000,1,deep
1584528509000,4,awake
1584528809000,3,REM
1584529109000,1,deep
1584529409000,1,deep
1584529709000,1,deep
1584530009000,1,deep
1584530309000,2,light
1584530609000,2,light
1584530909000,2,light
1584531209000,1,deep
1584531509000,1,deep
1584531809000,1,deep
1584532109000,1,deep
1584532409000,2,light
1584532709000,2,light
1584533009000,1,deep
1584533309000,1,deep
1584533609000,1,deep
1584533909000,1,deep
1584534209000,1,deep
1584534509000,3,REM
1584534809000,3,REM
1584535109000,2,light
1584535409000,2,light
1584535709000,2,light
1584536009000,2,light
1584536309000,2,light
1584536609000,2,light
1584536909000,1,deep
1584537209000,1,deep
1584537509000,1,deep
1584537809000,1,deep
1584538109000,1,deep
1584538409000,1,deep
1584538709000,1,deep
1584539009000,1,deep
1584539309000,1,deep
1584539609000,1,deep
1584539909000,3,REM
1584540209000,3,REM
1584540509000,3,REM
1584540809000,3,REM
1584541109000,3,REM
1584541409000,2,light
1584541709000,2,light
1584542009000,2,light
1584542309000,2,light
1584542609000,2,light
1584542909000,2,light
1584543209000,2,light
1584543509000,1,deep
1584543809000,2,light
1584544109000,2,light
1584544409000,2,light
1584544709000,3,REM
1584545009000,3,REM
1584545309000,4,awake
1584545609000,4,awake
1584545909000,4,awake
1584546209000,3,REM
1584546509000,3,REM
