timestamp,hypnogram_level,hypnogram_class
1579593361000,4,awake
1579593661000,2,light
1579593961000,1,deep
1579594261000,1,deep
1579594561000,1,deep
1579594861000,1,deep
1579595161000,1,deep
1579595461000,1,deep
1579595761000,1,deep
1579596061000,1,deep
1579596361000,1,deep
1579596661000,1,deep
1579596961000,1,deep
1579597261000,1,deep
1579597561000,1,deep
1579597861000,2,light
1579598161000,2,light
1579598461000,1,deep
1579598761000,1,deep
1579599061000,1,deep
1579599361000,1,deep
1579599661000,1,deep
1579599961000,1,deep
1579600261000,1,deep
1579600561000,1,deep
1579600861000,1,deep
1579601161000,1,deep
1579601461000,1,deep
1579601761000,2,light
1579602061000,2,light
1579602361000,2,light
1579602661000,2,light
1579602961000,2,light
1579603261000,2,light
1579603561000,2,light
1579603861000,2,light
1579604161000,1,deep
1579604461000,1,deep
1579604761000,1,deep
1579605061000,1,deep
1579605361000,1,deep
1579605661000,1,deep
1579605961000,1,deep
1579606261000,1,deep
1579606561000,1,deep
1579606861000,1,deep
1579607161000,1,deep
1579607461000,1,deep
1579607761000,2,light
1579608061000,2,light
1579608361000,2,light
1579608661000,2,light
1579608961000,4,awake
1579609261000,4,awake
1579609561000,4,awake
1579609861000,2,light
1579610161000,2,light
1579610461000,2,light
1579610761000,2,light
1579611061000,2,light
1579611361000,2,light
1579611661000,2,light
1579611961000,2,light
1579612261000,2,light
1579612561000,1,deep
1579612861000,2,light
1579613161000,2,light
1579613461000,4,awake
1579613761000,4,awake
1579614061000,3,REM
1579614361000,3,REM
1579614661000,4,awake
1579614961000,2,light
1579615261000,2,light
1579615561000,2,light
1579615861000,2,light
1579616161000,1,deep
1579616461000,1,deep
1579616761000,1,deep
1579617061000,2,light
1579617361000,1,deep
1579617661000,1,deep
1579617961000,1,deep
1579618261000,3,REM
1579618561000,2,light
1579618861000,3,REM
1579619161000,3,REM
1579619461000,4,awake
1579619761000,3,REM
1579620061000,2,light
1579620361000,3,REM
1579620661000,3,REM
1579620961000,3,REM
1579621261000,3,REM
1579621561000,3,REM
1579621861000,3,REM
1579622161000,3,REM
1579622461000,4,awake
1579622761000,4,awake
1579679441000,4,awake
1579679741000,2,light
1579680041000,2,light
1579680341000,2,light
1579680641000,1,deep
1579680941000,1,deep
1579681241000,1,deep
1579681541000,1,deep
1579681841000,1,deep
1579682141000,1,deep
1579682441000,1,deep
1579682741000,1,deep
1579683041000,1,deep
1579683341000,4,awake
1579683641000,4,awake
1579683941000,2,light
1579684241000,1,deep
1579684541000,1,deep
1579684841000,1,deep
1579685141000,1,deep
1579685441000,1,deep
1579685741000,2,light
1579686041000,2,light
1579686341000,1,deep
1579686641000,1,deep
1579686941000,1,deep
1579687241000,1,deep
1579687541000,1,deep
1579687841000,2,light
1579688141000,2,light
1579688441000,4,awake
1579688741000,2,light
1579689041000,2,light
1579689341000,1,deep
1579689641000,1,deep
1579689941000,2,light
1579690241000,2,light
1579690541000,1,deep
1579690841000,1,deep
1579691141000,1,deep
1579691441000,1,deep
1579691741000,1,deep
1579692041000,1,deep
1579692341000,2,light
1579692641000,2,light
1579692941000,2,light
1579693241000,1,deep
1579693541000,2,light
1579693841000,1,deep
1579694141000,3,REM
1579694441000,2,light
1579694741000,2,light
1579695041000,2,light
1579695341000,2,light
1579695641000,2,light
1579695941000,2,light
1579696241000,2,light
1579696541000,1,deep
1579696841000,1,deep
1579697141000,1,deep
1579697441000,1,deep
1579697741000,1,deep
1579698041000,1,deep
1579698341000,1,deep
1579698641000,2,light
1579698941000,3,REM
1579699241000,4,awake
1579699541000,4,awake
1579699841000,4,awake
1579700141000,4,awake
1579700441000,2,light
1579700741000,3,REM
1579701041000,2,light
1579701341000,2,light
1579701641000,2,light
1579701941000,2,light
1579702241000,4,awake
1579702541000,2,light
1579702841000,2,light
1579703141000,1,deep
1579703441000,1,deep
1579703741000,1,deep
1579704041000,1,deep
1579704341000,1,deep
1579704641000,1,deep
1579704941000,3,REM
1579705241000,3,REM
1579705541000,3,REM
1579705841000,3,REM
1579706141000,3,REM
1579706441000,3,REM
1579706741000,4,awake
1579707041000,4,awake
1579771621000,4,awake
1579771921000,1,deep
1579772221000,1,deep
1579772521000,1,deep
1579772821000,1,deep
1579773121000,1,deep
1579773421000,1,deep
1579773721000,2,light
1579774021000,2,light
1579774321000,2,light
1579774621000,2,light
1579774921000,2,light
1579775221000,4,awake
1579775521000,4,awake
1579775821000,2,light
1579776121000,1,deep
1579776421000,1,deep
1579776721000,1,deep
1579777021000,1,deep
1579777321000,1,deep
1579777621000,1,deep
1579777921000,3,REM
1579778221000,1,deep
1579778521000,1,deep
1579778821000,2,light
1579779121000,2,light
1579779421000,2,light
1579779721000,1,deep
1579780021000,2,light
1579780321000,2,light
1579780621000,1,deep
1579780921000,1,deep
1579781221000,1,deep
1579781521000,1,deep
1579781821000,1,deep
1579782121000,1,deep
1579782421000,1,deep
1579782721000,1,deep
1579783021000,1,deep
1579783321000,1,deep
1579783621000,1,deep
1579783921000,1,deep
1579784221000,1,deep
1579784521000,4,awake
1579784821000,4,awake
1579785121000,2,light
1579785421000,2,light
1579785721000,1,deep
1579786021000,1,deep
1579786321000,1,deep
1579786621000,1,deep
1579786921000,1,deep
1579787221000,1,deep
1579787521000,1,deep
1579787821000,2,light
1579788121000,3,REM
1579788421000,3,REM
1579788721000,4,awake
1579789021000,2,light
1579789321000,2,light
1579789621000,2,light
1579789921000,2,light
1579790221000,2,light
1579790521000,4,awake
1579790821000,4,awake
1579791121000,2,light
1579791421000,2,light
1579791721000,3,REM
1579792021000,3,REM
1579792321000,3,REM
1579792621000,3,REM
1579792921000,3,REM
1579793221000,3,REM
1579793521000,1,deep
1579793821000,1,deep
1579794121000,4,awake
1579794421000,4,awake
1579860261000,4,awake
1579860561000,2,light
1579860861000,2,light
1579861161000,1,deep
1579861461000,1,deep
1579861761000,1,deep
1579862061000,1,deep
1579862361000,1,deep
1579862661000,1,deep
1579862961000,1,deep
1579863261000,1,deep
1579863561000,1,deep
1579863861000,1,deep
1579864161000,2,light
1579864461000,2,light
1579864761000,2,light
1579865061000,2,light
1579865361000,2,light
1579865661000,1,deep
1579865961000,1,deep
1579866261000,1,deep
1579866561000,1,deep
1579866861000,1,deep
1579867161000,1,deep
1579867461000,1,deep
1579867761000,1,deep
1579868061000,2,light
1579868361000,2,light
1579868661000,2,light
1579868961000,2,light
1579869261000,1,deep
1579869561000,1,deep
1579869861000,1,deep
1579870161000,1,deep
1579870461000,1,deep
1579870761000,1,deep
1579871061000,3,REM
1579871361000,3,REM
1579871661000,4,awake
1579871961000,4,awake
1579872261000,3,REM
1579872561000,4,awake
1579872861000,4,awake
1579873161000,4,awake
1579873461000,2,light
1579873761000,2,light
1579874061000,2,light
1579874361000,2,light
1579874661000,1,deep
1579874961000,1,deep
1579875261000,1,deep
1579875561000,1,deep
1579875861000,1,deep
1579876161000,1,deep
1579876461000,2,light
1579876761000,2,light
1579877061000,4,awake
1579877361000,4,awake
1579877661000,4,awake
1579877961000,4,awake
1579878261000,4,awake
1579878561000,2,light
1579878861000,4,awake
1579879161000,3,REM
1579879461000,3,REM
1579879761000,3,REM
1579880061000,4,awake
1579880361000,4,awake
1579953421000,4,awake
1579953721000,1,deep
1579954021000,1,deep
1579954321000,1,deep
1579954621000,1,deep
1579954921000,2,light
1579955221000,1,deep
1579955521000,1,deep
1579955821000,2,light
1579956121000,2,light
1579956421000,2,light
1579956721000,2,light
1579957021000,3,REM
1579957321000,2,light
1579957621000,3,REM
1579957921000,3,REM
1579958221000,4,awake
1579958521000,2,light
1579958821000,2,light
1579959121000,2,light
1579959421000,2,light
1579959721000,1,deep
1579960021000,1,deep
1579960321000,1,deep
1579960621000,1,deep
1579960921000,1,deep
1579961221000,1,deep
1579961521000,1,deep
1579961821000,1,deep
1579962121000,1,deep
1579962421000,1,deep
1579962721000,1,deep
1579963021000,1,deep
1579963321000,1,deep
1579963621000,1,deep
1579963921000,1,deep
1579964221000,1,deep
1579964521000,1,deep
1579964821000,1,deep
1579965121000,1,deep
1579965421000,1,deep
1579965721000,2,light
1579966021000,3,REM
1579966321000,2,light
1579966621000,2,light
1579966921000,2,light
1579967221000,2,light
1579967521000,2,light
1579967821000,1,deep
1579968121000,1,deep
1579968421000,1,deep
1579968721000,1,deep
1579969021000,2,light
1579969321000,1,deep
1579969621000,4,awake
1580035441000,4,awake
1580035741000,4,awake
1580036041000,2,light
1580036341000,1,deep
1580036641000,1,deep
1580036941000,2,light
1580037241000,1,deep
1580037541000,1,deep
1580037841000,1,deep
1580038141000,1,deep
1580038441000,1,deep
1580038741000,1,deep
1580039041000,2,light
1580039341000,2,light
1580039641000,2,light
1580039941000,3,REM
1580040241000,4,awake
1580040541000,4,awake
1580040841000,4,awake
1580041141000,4,awake
1580041441000,4,awake
1580041741000,4,awake
